,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
38022,91,retired,married,university.degree,no,yes,yes,cellular,sep,wed,837,1,2,failure,no
38023,62,retired,married,university.degree,no,yes,no,cellular,sep,wed,105,3,1,failure,no
38024,27,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,345,1,0,nonexistent,yes
38025,27,admin.,single,university.degree,no,no,no,cellular,sep,wed,397,1,0,nonexistent,yes
38026,36,unemployed,married,unknown,unknown,no,no,cellular,sep,wed,344,1,1,failure,yes
38027,32,self-employed,single,university.degree,no,yes,no,cellular,sep,wed,372,1,0,nonexistent,no
38028,62,retired,married,university.degree,no,no,no,telephone,sep,wed,595,1,0,nonexistent,no
38029,29,admin.,single,university.degree,no,yes,no,cellular,sep,wed,307,2,1,failure,no
38030,58,housemaid,divorced,basic.4y,no,yes,yes,cellular,sep,wed,511,1,0,nonexistent,no
38031,32,student,married,high.school,no,no,no,telephone,sep,wed,277,5,0,nonexistent,no
38032,91,retired,married,university.degree,no,no,yes,cellular,sep,wed,223,2,0,nonexistent,no
38033,76,retired,married,basic.4y,no,yes,no,cellular,sep,wed,259,2,1,success,yes
38034,56,admin.,married,university.degree,no,yes,no,cellular,sep,thu,169,2,2,success,yes
38035,56,entrepreneur,married,university.degree,no,yes,no,cellular,sep,thu,105,2,0,nonexistent,no
38036,42,management,married,basic.6y,no,yes,no,cellular,sep,thu,84,3,0,nonexistent,yes
38037,25,admin.,single,high.school,no,no,no,cellular,sep,thu,185,1,1,success,yes
38038,59,management,married,unknown,no,yes,no,cellular,sep,thu,107,1,0,nonexistent,no
38039,56,admin.,married,high.school,no,no,no,cellular,sep,thu,276,1,0,nonexistent,no
38040,42,management,married,basic.6y,no,yes,no,telephone,sep,thu,230,3,0,nonexistent,yes
38041,31,technician,married,professional.course,no,yes,no,cellular,sep,fri,90,4,0,nonexistent,no
38042,69,retired,married,high.school,no,no,no,cellular,sep,fri,346,3,0,nonexistent,yes
38043,69,retired,married,university.degree,no,yes,no,cellular,sep,fri,324,8,0,nonexistent,no
38044,57,management,married,basic.4y,no,yes,no,cellular,sep,fri,122,2,1,failure,no
38045,73,retired,married,basic.4y,no,yes,no,cellular,sep,fri,96,2,0,nonexistent,no
38046,34,admin.,single,university.degree,no,no,no,cellular,sep,fri,260,3,2,success,yes
38047,49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,283,3,1,success,yes
38048,53,housemaid,married,basic.4y,no,yes,no,cellular,sep,fri,129,2,0,nonexistent,no
38049,36,admin.,single,university.degree,no,yes,no,cellular,sep,fri,339,1,1,failure,no
38050,36,admin.,married,university.degree,no,yes,no,cellular,sep,fri,355,1,0,nonexistent,no
38051,43,admin.,single,high.school,no,yes,no,cellular,sep,fri,212,1,0,nonexistent,yes
38052,76,retired,married,university.degree,no,yes,no,cellular,sep,fri,336,1,1,failure,no
38053,28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,91,1,3,success,yes
38054,73,retired,married,basic.4y,no,yes,no,cellular,sep,fri,158,2,0,nonexistent,no
38055,40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,91,1,0,nonexistent,yes
38056,38,admin.,single,high.school,no,yes,no,cellular,sep,fri,113,1,1,failure,no
38057,31,admin.,single,high.school,no,yes,no,cellular,sep,fri,210,1,0,nonexistent,yes
38058,36,admin.,single,university.degree,no,yes,no,cellular,sep,fri,100,2,0,nonexistent,yes
38059,69,retired,married,high.school,no,no,no,cellular,sep,fri,240,1,0,nonexistent,no
38060,71,retired,married,unknown,no,yes,no,cellular,sep,fri,658,4,0,nonexistent,yes
38061,34,admin.,married,university.degree,no,no,no,telephone,sep,fri,290,2,0,nonexistent,yes
38062,40,unemployed,married,professional.course,no,yes,no,cellular,sep,fri,155,3,0,nonexistent,no
38063,47,management,married,university.degree,no,yes,no,cellular,sep,mon,323,1,2,success,yes
38064,30,self-employed,married,university.degree,no,yes,no,telephone,sep,mon,103,2,0,nonexistent,no
38065,83,retired,married,unknown,no,yes,no,cellular,sep,mon,75,2,0,nonexistent,no
38066,39,admin.,married,high.school,no,no,no,cellular,sep,mon,85,2,0,nonexistent,no
38067,41,technician,married,professional.course,no,yes,no,cellular,sep,mon,394,2,0,nonexistent,no
38068,46,unemployed,married,university.degree,no,yes,yes,cellular,sep,mon,161,1,0,nonexistent,no
38069,62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,170,1,1,failure,yes
38070,62,entrepreneur,married,university.degree,no,yes,no,telephone,sep,tue,722,1,0,nonexistent,yes
38071,70,retired,married,basic.4y,no,no,no,cellular,sep,tue,150,1,2,success,yes
38072,59,retired,married,basic.4y,no,yes,no,cellular,sep,tue,458,1,0,nonexistent,yes
38073,49,blue-collar,married,basic.4y,no,yes,no,cellular,sep,tue,133,2,0,nonexistent,no
38074,70,admin.,married,basic.4y,no,no,no,cellular,sep,tue,1962,1,2,failure,yes
38075,29,admin.,single,high.school,no,yes,no,cellular,sep,tue,107,2,1,success,yes
38076,27,admin.,married,university.degree,no,yes,no,cellular,sep,tue,173,2,2,failure,yes
38077,24,technician,married,university.degree,no,yes,yes,cellular,sep,tue,89,2,1,success,yes
38078,21,student,single,basic.9y,no,unknown,unknown,cellular,sep,tue,875,1,0,nonexistent,yes
38079,51,services,married,high.school,no,yes,no,cellular,sep,tue,208,1,1,success,no
38080,27,admin.,single,university.degree,no,yes,no,cellular,sep,tue,126,2,0,nonexistent,yes
38081,70,admin.,married,basic.4y,no,yes,yes,cellular,sep,tue,91,1,1,success,yes
38082,24,admin.,single,university.degree,no,no,no,cellular,sep,tue,106,1,1,success,yes
38083,53,technician,married,professional.course,no,no,no,cellular,sep,tue,103,1,1,failure,no
38084,53,technician,married,professional.course,no,no,no,cellular,sep,tue,925,1,1,success,yes
38085,66,admin.,married,university.degree,no,no,no,cellular,sep,tue,39,1,0,nonexistent,no
38086,69,unknown,married,university.degree,no,yes,yes,cellular,sep,tue,109,2,1,success,no
38087,47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,188,1,1,success,no
38088,70,admin.,married,basic.4y,no,no,no,cellular,sep,tue,111,1,1,success,no
38089,38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,153,1,1,success,yes
38090,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,106,1,0,nonexistent,no
38091,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,152,1,1,success,yes
38092,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,169,1,1,failure,no
38093,49,unemployed,married,high.school,no,yes,no,cellular,sep,wed,177,1,0,nonexistent,no
38094,32,technician,married,university.degree,no,no,no,telephone,sep,wed,994,3,0,nonexistent,no
38095,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,292,1,0,nonexistent,yes
38096,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,387,1,0,nonexistent,yes
38097,60,retired,divorced,high.school,no,no,no,cellular,sep,wed,99,2,2,failure,no
38098,51,unemployed,married,high.school,no,yes,no,cellular,sep,wed,657,2,0,nonexistent,no
38099,32,technician,married,university.degree,no,no,no,cellular,sep,wed,246,3,0,nonexistent,no
38100,50,blue-collar,married,basic.6y,no,yes,no,cellular,sep,wed,92,3,1,failure,no
38101,63,retired,married,professional.course,no,no,no,telephone,sep,wed,134,3,1,failure,no
38102,43,self-employed,married,high.school,no,yes,no,cellular,sep,thu,613,1,0,nonexistent,no
38103,36,admin.,married,high.school,no,yes,no,cellular,sep,thu,192,1,0,nonexistent,no
38104,36,admin.,married,high.school,no,no,no,cellular,sep,thu,543,1,0,nonexistent,yes
38105,46,self-employed,divorced,high.school,no,no,no,cellular,sep,fri,267,2,1,failure,yes
38106,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,323,3,1,success,yes
38107,52,admin.,married,university.degree,no,no,no,cellular,sep,fri,1104,2,0,nonexistent,yes
38108,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,1551,1,2,failure,no
38109,37,technician,married,university.degree,no,yes,no,telephone,sep,tue,773,1,2,success,yes
38110,39,services,married,high.school,no,no,no,cellular,sep,tue,65,1,0,nonexistent,yes
38111,60,self-employed,divorced,university.degree,no,no,no,cellular,sep,tue,83,1,1,success,yes
38112,47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,159,1,1,failure,no
38113,44,technician,married,professional.course,no,yes,no,cellular,sep,tue,173,1,1,success,yes
38114,22,services,single,professional.course,no,yes,yes,cellular,sep,tue,239,1,2,success,yes
38115,22,services,single,professional.course,no,yes,yes,cellular,sep,tue,369,1,0,nonexistent,yes
38116,50,technician,married,university.degree,no,yes,yes,cellular,sep,wed,1353,2,0,nonexistent,no
38117,63,housemaid,married,basic.4y,no,yes,no,cellular,sep,wed,299,1,1,success,yes
38118,35,technician,married,university.degree,no,yes,yes,cellular,sep,thu,62,3,0,nonexistent,no
38119,60,retired,divorced,professional.course,no,yes,no,cellular,sep,thu,63,1,2,failure,no
38120,60,retired,divorced,professional.course,no,yes,yes,cellular,sep,thu,794,1,0,nonexistent,no
38121,33,technician,single,basic.9y,no,no,no,cellular,sep,fri,105,2,0,nonexistent,no
38122,54,blue-collar,married,basic.4y,no,no,no,cellular,sep,fri,49,2,1,failure,no
38123,53,admin.,divorced,university.degree,no,yes,yes,cellular,sep,fri,168,2,1,failure,no
38124,61,management,married,university.degree,no,yes,no,cellular,sep,fri,491,1,0,nonexistent,no
38125,70,retired,married,high.school,no,yes,no,cellular,sep,fri,144,1,0,nonexistent,no
38126,61,management,married,university.degree,no,no,no,cellular,sep,fri,105,1,0,nonexistent,no
38127,70,retired,divorced,university.degree,no,yes,no,cellular,sep,fri,692,1,0,nonexistent,yes
38128,68,retired,single,university.degree,no,yes,no,cellular,sep,fri,81,1,1,success,no
38129,70,retired,divorced,university.degree,no,no,no,cellular,sep,fri,399,2,0,nonexistent,no
38130,68,retired,single,university.degree,no,yes,no,cellular,sep,fri,139,1,0,nonexistent,no
38131,33,technician,single,basic.9y,no,yes,no,cellular,sep,fri,114,1,0,nonexistent,no
38132,45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,64,1,2,failure,no
38133,53,blue-collar,married,basic.4y,no,yes,no,cellular,sep,fri,85,1,0,nonexistent,no
38134,62,self-employed,married,university.degree,unknown,no,no,cellular,sep,fri,74,1,0,nonexistent,no
38135,62,self-employed,married,university.degree,unknown,yes,no,cellular,sep,fri,79,1,0,nonexistent,no
38136,81,retired,married,basic.4y,no,yes,no,cellular,sep,fri,210,1,0,nonexistent,yes
38137,68,retired,single,university.degree,no,no,no,cellular,sep,mon,500,2,1,failure,no
38138,30,admin.,married,university.degree,no,no,no,cellular,sep,mon,294,2,1,success,yes
38139,68,retired,single,university.degree,no,yes,no,telephone,sep,mon,80,3,0,nonexistent,no
38140,43,services,married,basic.6y,no,no,no,cellular,sep,tue,115,1,0,nonexistent,no
38141,43,services,married,basic.6y,no,no,no,cellular,sep,tue,159,1,1,failure,yes
38142,43,services,married,basic.6y,no,yes,no,cellular,sep,tue,79,1,0,nonexistent,no
38143,30,unemployed,single,high.school,no,yes,no,cellular,sep,tue,75,1,1,failure,no
38144,70,housemaid,divorced,basic.4y,no,no,no,cellular,sep,tue,213,1,1,failure,no
38145,70,housemaid,divorced,basic.4y,no,yes,no,cellular,sep,tue,161,1,0,nonexistent,no
38146,56,management,divorced,university.degree,no,no,no,cellular,sep,tue,277,1,1,failure,yes
38147,37,housemaid,divorced,high.school,no,no,no,cellular,sep,wed,134,1,0,nonexistent,no
38148,61,retired,married,high.school,no,yes,no,cellular,sep,wed,117,1,1,success,yes
38149,35,technician,married,professional.course,no,yes,no,cellular,sep,wed,195,1,0,nonexistent,no
38150,55,unemployed,married,university.degree,no,yes,yes,cellular,sep,wed,585,1,0,nonexistent,no
38151,35,admin.,married,university.degree,no,yes,no,telephone,sep,wed,234,1,0,nonexistent,yes
38152,37,unknown,single,university.degree,no,yes,yes,cellular,sep,wed,78,1,1,failure,no
38153,37,unknown,single,university.degree,no,no,no,cellular,sep,wed,314,1,1,success,no
38154,50,management,married,university.degree,no,yes,no,cellular,oct,thu,305,2,1,success,yes
38155,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,447,3,0,nonexistent,yes
38156,59,technician,single,basic.6y,no,no,no,cellular,oct,thu,86,1,2,failure,no
38157,31,admin.,married,university.degree,no,yes,no,cellular,oct,thu,760,1,0,nonexistent,no
38158,35,admin.,married,high.school,no,yes,no,cellular,oct,thu,194,1,1,success,yes
38159,35,admin.,married,high.school,no,no,no,cellular,oct,thu,302,1,2,success,no
38160,36,admin.,married,university.degree,no,yes,no,cellular,oct,thu,66,1,0,nonexistent,no
38161,69,retired,married,university.degree,no,yes,no,cellular,oct,thu,199,1,0,nonexistent,no
38162,65,admin.,married,university.degree,no,yes,no,cellular,oct,thu,120,1,0,nonexistent,no
38163,49,technician,divorced,unknown,no,no,no,cellular,oct,thu,56,1,2,failure,no
38164,49,technician,divorced,unknown,no,no,no,cellular,oct,thu,237,1,2,failure,no
38165,49,technician,divorced,unknown,no,yes,no,cellular,oct,thu,168,1,1,success,no
38166,78,retired,married,basic.9y,no,yes,no,telephone,oct,thu,321,1,0,nonexistent,no
38167,32,admin.,married,university.degree,no,yes,no,cellular,oct,thu,177,1,0,nonexistent,no
38168,50,management,married,university.degree,no,yes,no,telephone,oct,thu,258,1,1,failure,no
38169,71,retired,married,basic.4y,no,no,no,cellular,oct,thu,250,2,2,failure,no
38170,29,admin.,single,university.degree,no,yes,no,cellular,oct,thu,99,1,0,nonexistent,no
38171,51,technician,married,professional.course,no,yes,no,cellular,oct,thu,67,6,3,failure,no
38172,49,technician,divorced,unknown,no,yes,yes,cellular,oct,thu,81,1,0,nonexistent,no
38173,23,unemployed,single,basic.9y,no,yes,no,cellular,oct,thu,238,1,1,success,yes
38174,38,admin.,married,high.school,no,yes,no,cellular,oct,thu,82,1,1,failure,no
38175,71,retired,married,basic.4y,no,yes,no,cellular,oct,thu,137,1,1,failure,yes
38176,26,technician,single,university.degree,no,yes,no,cellular,oct,thu,152,1,0,nonexistent,no
38177,54,management,divorced,university.degree,unknown,yes,no,cellular,oct,thu,214,1,0,nonexistent,no
38178,75,retired,divorced,basic.4y,unknown,yes,no,cellular,oct,thu,502,1,0,nonexistent,yes
38179,83,retired,married,professional.course,no,yes,no,cellular,oct,fri,849,2,1,success,yes
38180,28,unemployed,single,basic.4y,no,yes,yes,cellular,oct,fri,462,1,0,nonexistent,no
38181,63,retired,married,basic.6y,no,yes,no,cellular,oct,fri,91,2,0,nonexistent,no
38182,28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,160,2,1,success,no
38183,71,retired,married,basic.9y,no,no,no,cellular,oct,fri,131,2,0,nonexistent,no
38184,82,retired,married,university.degree,no,yes,no,cellular,oct,tue,215,1,0,nonexistent,yes
38185,45,blue-collar,married,professional.course,no,no,no,cellular,oct,tue,117,1,0,nonexistent,no
38186,68,retired,married,high.school,no,yes,no,cellular,oct,tue,88,1,2,failure,no
38187,37,housemaid,single,university.degree,no,yes,no,cellular,oct,tue,89,1,1,failure,no
38188,43,management,single,university.degree,no,yes,no,cellular,oct,tue,205,1,0,nonexistent,no
38189,43,management,single,university.degree,no,no,no,cellular,oct,tue,408,1,1,failure,no
38190,69,retired,divorced,professional.course,no,no,no,cellular,oct,tue,144,1,0,nonexistent,yes
38191,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,63,1,1,failure,no
38192,82,retired,married,university.degree,no,yes,no,cellular,oct,tue,526,1,0,nonexistent,no
38193,80,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,96,1,0,nonexistent,no
38194,65,retired,married,high.school,no,yes,no,cellular,oct,tue,384,2,0,nonexistent,yes
38195,80,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,125,1,0,nonexistent,no
38196,41,technician,married,professional.course,no,yes,no,cellular,oct,tue,304,2,0,nonexistent,no
38197,27,admin.,married,high.school,no,no,no,cellular,oct,tue,572,1,0,nonexistent,no
38198,56,unknown,married,basic.4y,no,yes,no,cellular,oct,tue,172,1,0,nonexistent,no
38199,56,unknown,married,basic.4y,no,no,no,cellular,oct,tue,480,1,2,success,yes
38200,37,housemaid,single,university.degree,no,no,no,cellular,oct,tue,296,3,0,nonexistent,yes
38201,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,133,1,1,failure,no
38202,63,retired,married,high.school,no,yes,no,cellular,oct,wed,323,1,0,nonexistent,no
38203,30,unemployed,single,high.school,no,yes,yes,cellular,oct,wed,953,1,0,nonexistent,no
38204,50,unknown,married,unknown,no,no,no,cellular,oct,wed,209,1,3,failure,yes
38205,35,admin.,married,university.degree,no,no,no,cellular,oct,wed,371,1,1,failure,yes
38206,86,retired,divorced,basic.4y,no,unknown,unknown,cellular,oct,wed,130,1,0,nonexistent,no
38207,48,management,married,university.degree,no,yes,yes,cellular,oct,wed,157,2,0,nonexistent,no
38208,34,self-employed,married,university.degree,no,no,no,cellular,oct,wed,201,1,3,failure,yes
38209,58,technician,married,basic.4y,no,no,yes,cellular,oct,wed,867,2,2,success,no
38210,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,90,1,0,nonexistent,no
38211,60,admin.,married,unknown,no,yes,no,cellular,oct,wed,290,1,1,failure,yes
38212,48,management,married,university.degree,no,no,no,cellular,oct,wed,81,1,1,success,yes
38213,48,management,married,university.degree,no,yes,no,cellular,oct,wed,294,1,1,failure,yes
38214,48,management,married,university.degree,no,no,no,cellular,oct,wed,301,1,1,failure,no
38215,35,technician,married,university.degree,no,yes,no,telephone,oct,wed,73,2,0,nonexistent,no
38216,38,admin.,married,university.degree,no,no,no,cellular,oct,wed,180,2,1,failure,no
38217,58,technician,married,basic.4y,no,yes,no,telephone,oct,wed,88,1,0,nonexistent,no
38218,53,admin.,married,unknown,no,yes,no,cellular,oct,wed,73,2,0,nonexistent,no
38219,58,technician,married,basic.4y,no,yes,no,cellular,oct,wed,525,1,0,nonexistent,no
38220,32,admin.,married,university.degree,no,yes,yes,cellular,oct,wed,223,1,0,nonexistent,no
